Date,Month,Channel,Sessions,Users,Engaged Sessions,Engagement Rate,Key Events,Website Key Event CVR,CRM Leads,Lead Rate,MQLs,MQL Rate,SQLs,Customers,Lead-to-Customer Rate,Estimated Revenue,Cost,CPA,Revenue per Session,ROAS,Insight Tag
2026-02-26,2026-02,Direct,55,40,30,0.5455,1,0.0182,1,0.0182,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-02-26,2026-02,Email,19,14,13,0.6842,1,0.0526,1,0.0526,0,0.0,0,0,0.0,0.0,1.71,1.71,0.0,0.0,Baseline
2026-02-26,2026-02,Organic Search,133,103,96,0.7218,7,0.0526,5,0.0376,3,0.6,1,0,0.0,0.0,23.94,4.79,0.0,0.0,SEO engagement strength
2026-02-26,2026-02,Paid Search,53,43,33,0.6226,3,0.0566,3,0.0566,1,0.3333,0,0,0.0,0.0,66.24,22.08,0.0,0.0,Baseline
2026-02-26,2026-02,Paid Social,107,86,46,0.4299,3,0.028,2,0.0187,1,0.5,0,0,0.0,0.0,48.9,24.45,0.0,0.0,"High traffic, low lead efficiency"
2026-02-26,2026-02,Referral,25,20,16,0.64,1,0.04,1,0.04,1,1.0,1,1,1.0,722.71,1.22,1.22,28.9084,592.39,Baseline
2026-02-27,2026-02,Direct,54,46,26,0.4815,2,0.037,2,0.037,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-02-27,2026-02,Email,16,12,12,0.75,1,0.0625,1,0.0625,1,1.0,1,0,0.0,0.0,1.32,1.32,0.0,0.0,Baseline
2026-02-27,2026-02,Organic Search,129,112,74,0.5736,3,0.0233,4,0.031,0,0.0,0,0,0.0,0.0,23.27,5.82,0.0,0.0,SEO engagement strength
2026-02-27,2026-02,Paid Search,78,64,47,0.6026,4,0.0513,4,0.0513,2,0.5,0,0,0.0,0.0,80.92,20.23,0.0,0.0,Strong conversion candidate
2026-02-27,2026-02,Paid Social,96,79,44,0.4583,4,0.0417,2,0.0208,2,1.0,1,0,0.0,0.0,44.25,22.12,0.0,0.0,"High traffic, low lead efficiency"
2026-02-27,2026-02,Referral,26,21,15,0.5769,1,0.0385,1,0.0385,0,0.0,0,0,0.0,0.0,1.29,1.29,0.0,0.0,Baseline
2026-02-28,2026-02,Direct,47,38,26,0.5532,2,0.0426,1,0.0213,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-02-28,2026-02,Email,17,13,11,0.6471,1,0.0588,1,0.0588,0,0.0,0,0,0.0,0.0,1.7,1.7,0.0,0.0,Baseline
2026-02-28,2026-02,Organic Search,130,104,80,0.6154,4,0.0308,4,0.0308,2,0.5,2,0,0.0,0.0,21.48,5.37,0.0,0.0,SEO engagement strength
2026-02-28,2026-02,Paid Search,60,47,39,0.65,4,0.0667,3,0.05,2,0.6667,0,0,0.0,0.0,76.82,25.61,0.0,0.0,Baseline
2026-02-28,2026-02,Paid Social,79,66,37,0.4684,3,0.038,2,0.0253,0,0.0,0,0,0.0,0.0,30.48,15.24,0.0,0.0,"High traffic, low lead efficiency"
2026-02-28,2026-02,Referral,18,13,10,0.5556,1,0.0556,0,0.0,0,0,0,0,0,0,0.86,,0.0,0.0,Baseline
2026-03-01,2026-03,Direct,37,28,19,0.5135,0,0.0,1,0.027,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-01,2026-03,Email,15,12,11,0.7333,1,0.0667,1,0.0667,1,1.0,1,0,0.0,0.0,1.24,1.24,0.0,0.0,Baseline
2026-03-01,2026-03,Organic Search,105,86,70,0.6667,5,0.0476,5,0.0476,2,0.4,0,0,0.0,0.0,19.18,3.84,0.0,0.0,SEO engagement strength
2026-03-01,2026-03,Paid Search,45,35,25,0.5556,2,0.0444,3,0.0667,2,0.6667,1,1,0.3333,726.26,49.16,16.39,16.1391,14.77,Baseline
2026-03-01,2026-03,Paid Social,58,45,26,0.4483,2,0.0345,1,0.0172,1,1.0,1,0,0.0,0.0,24.38,24.38,0.0,0.0,Baseline
2026-03-01,2026-03,Referral,26,22,16,0.6154,1,0.0385,1,0.0385,1,1.0,1,0,0.0,0.0,1.24,1.24,0.0,0.0,Baseline
2026-03-02,2026-03,Direct,61,51,39,0.6393,2,0.0328,2,0.0328,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-02,2026-03,Email,22,16,17,0.7727,1,0.0455,2,0.0909,2,1.0,0,0,0.0,0.0,1.93,0.96,0.0,0.0,"Small volume, high intent"
2026-03-02,2026-03,Organic Search,183,139,122,0.6667,12,0.0656,7,0.0383,5,0.7143,3,0,0.0,0.0,31.56,4.51,0.0,0.0,SEO engagement strength
2026-03-02,2026-03,Paid Search,63,45,35,0.5556,5,0.0794,3,0.0476,2,0.6667,1,0,0.0,0.0,75.87,25.29,0.0,0.0,Baseline
2026-03-02,2026-03,Paid Social,98,84,41,0.4184,2,0.0204,3,0.0306,0,0.0,0,0,0.0,0.0,45.8,15.27,0.0,0.0,Baseline
2026-03-02,2026-03,Referral,25,19,16,0.64,0,0.0,1,0.04,1,1.0,0,0,0.0,0.0,1.14,1.14,0.0,0.0,Baseline
2026-03-03,2026-03,Direct,51,38,29,0.5686,1,0.0196,2,0.0392,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-03,2026-03,Email,19,14,15,0.7895,1,0.0526,1,0.0526,1,1.0,1,0,0.0,0.0,1.66,1.66,0.0,0.0,Baseline
2026-03-03,2026-03,Organic Search,172,137,114,0.6628,6,0.0349,6,0.0349,3,0.5,0,0,0.0,0.0,29.29,4.88,0.0,0.0,SEO engagement strength
2026-03-03,2026-03,Paid Search,71,54,40,0.5634,5,0.0704,4,0.0563,3,0.75,1,0,0.0,0.0,73.8,18.45,0.0,0.0,Strong conversion candidate
2026-03-03,2026-03,Paid Social,107,83,48,0.4486,2,0.0187,3,0.028,0,0.0,0,0,0.0,0.0,46.11,15.37,0.0,0.0,Baseline
2026-03-03,2026-03,Referral,33,28,19,0.5758,0,0.0,1,0.0303,0,0.0,0,0,0.0,0.0,1.69,1.69,0.0,0.0,Baseline
2026-03-04,2026-03,Direct,53,40,27,0.5094,1,0.0189,1,0.0189,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-04,2026-03,Email,19,15,12,0.6316,1,0.0526,2,0.1053,2,1.0,2,0,0.0,0.0,1.61,0.81,0.0,0.0,"Small volume, high intent"
2026-03-04,2026-03,Organic Search,150,117,101,0.6733,5,0.0333,5,0.0333,4,0.8,0,0,0.0,0.0,28.91,5.78,0.0,0.0,SEO engagement strength
2026-03-04,2026-03,Paid Search,67,51,43,0.6418,4,0.0597,3,0.0448,3,1.0,2,0,0.0,0.0,72.24,24.08,0.0,0.0,Baseline
2026-03-04,2026-03,Paid Social,79,58,35,0.443,2,0.0253,1,0.0127,0,0.0,0,0,0.0,0.0,30.31,30.31,0.0,0.0,"High traffic, low lead efficiency"
2026-03-04,2026-03,Referral,32,25,23,0.7188,1,0.0312,1,0.0312,1,1.0,0,0,0.0,0.0,1.44,1.44,0.0,0.0,Baseline
2026-03-05,2026-03,Direct,58,45,33,0.569,2,0.0345,2,0.0345,1,0.5,1,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-05,2026-03,Email,73,61,56,0.7671,8,0.1096,4,0.0548,3,0.75,0,0,0.0,0.0,6.53,1.63,0.0,0.0,"Small volume, high intent"
2026-03-05,2026-03,Organic Search,186,158,133,0.7151,11,0.0591,6,0.0323,2,0.3333,0,0,0.0,0.0,33.96,5.66,0.0,0.0,SEO engagement strength
2026-03-05,2026-03,Paid Search,85,61,47,0.5529,3,0.0353,4,0.0471,2,0.5,0,0,0.0,0.0,106.16,26.54,0.0,0.0,Strong conversion candidate
2026-03-05,2026-03,Paid Social,104,79,43,0.4135,1,0.0096,2,0.0192,1,0.5,0,0,0.0,0.0,40.1,20.05,0.0,0.0,"High traffic, low lead efficiency"
2026-03-05,2026-03,Referral,35,29,23,0.6571,0,0.0,1,0.0286,0,0.0,0,0,0.0,0.0,1.68,1.68,0.0,0.0,Baseline
2026-03-06,2026-03,Direct,69,55,39,0.5652,3,0.0435,2,0.029,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-06,2026-03,Email,23,16,17,0.7391,1,0.0435,2,0.087,1,0.5,0,0,0.0,0.0,1.97,0.98,0.0,0.0,"Small volume, high intent"
2026-03-06,2026-03,Organic Search,142,111,97,0.6831,5,0.0352,5,0.0352,2,0.4,0,0,0.0,0.0,26.87,5.37,0.0,0.0,SEO engagement strength
2026-03-06,2026-03,Paid Search,60,43,38,0.6333,3,0.05,3,0.05,1,0.3333,1,0,0.0,0.0,76.22,25.41,0.0,0.0,Baseline
2026-03-06,2026-03,Paid Social,74,57,30,0.4054,2,0.027,2,0.027,0,0.0,0,0,0.0,0.0,30.77,15.38,0.0,0.0,"High traffic, low lead efficiency"
2026-03-06,2026-03,Referral,27,19,18,0.6667,1,0.037,1,0.037,1,1.0,0,0,0.0,0.0,1.48,1.48,0.0,0.0,Baseline
2026-03-07,2026-03,Direct,36,29,21,0.5833,1,0.0278,1,0.0278,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-07,2026-03,Email,16,13,12,0.75,1,0.0625,1,0.0625,1,1.0,0,0,0.0,0.0,1.43,1.43,0.0,0.0,Baseline
2026-03-07,2026-03,Organic Search,144,114,95,0.6597,10,0.0694,5,0.0347,3,0.6,2,1,0.2,717.86,24.24,4.85,4.9851,29.61,SEO engagement strength
2026-03-07,2026-03,Paid Search,53,42,35,0.6604,2,0.0377,3,0.0566,2,0.6667,1,1,0.3333,965.94,64.26,21.42,18.2253,15.03,Baseline
2026-03-07,2026-03,Paid Social,72,59,33,0.4583,1,0.0139,2,0.0278,1,0.5,0,0,0.0,0.0,29.52,14.76,0.0,0.0,"High traffic, low lead efficiency"
2026-03-07,2026-03,Referral,21,18,14,0.6667,0,0.0,1,0.0476,0,0.0,0,0,0.0,0.0,1.15,1.15,0.0,0.0,Baseline
2026-03-08,2026-03,Direct,51,37,27,0.5294,1,0.0196,1,0.0196,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-08,2026-03,Email,20,15,15,0.75,2,0.1,2,0.1,2,1.0,2,1,0.5,940.69,1.88,0.94,47.0345,500.37,"Small volume, high intent"
2026-03-08,2026-03,Organic Search,104,84,71,0.6827,5,0.0481,4,0.0385,0,0.0,0,0,0.0,0.0,18.3,4.58,0.0,0.0,SEO engagement strength
2026-03-08,2026-03,Paid Search,51,42,32,0.6275,2,0.0392,3,0.0588,0,0.0,0,0,0.0,0.0,55.96,18.65,0.0,0.0,Baseline
2026-03-08,2026-03,Paid Social,76,66,38,0.5,2,0.0263,2,0.0263,0,0.0,0,0,0.0,0.0,31.58,15.79,0.0,0.0,"High traffic, low lead efficiency"
2026-03-08,2026-03,Referral,22,18,13,0.5909,0,0.0,0,0.0,0,0,0,0,0,0,1.19,,0.0,0.0,Baseline
2026-03-09,2026-03,Direct,47,40,24,0.5106,2,0.0426,1,0.0213,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-09,2026-03,Email,20,17,13,0.65,1,0.05,1,0.05,0,0.0,0,0,0.0,0.0,1.93,1.93,0.0,0.0,Baseline
2026-03-09,2026-03,Organic Search,183,136,111,0.6066,10,0.0546,7,0.0383,5,0.7143,3,0,0.0,0.0,29.68,4.24,0.0,0.0,SEO engagement strength
2026-03-09,2026-03,Paid Search,89,64,57,0.6404,4,0.0449,4,0.0449,2,0.5,1,0,0.0,0.0,110.53,27.63,0.0,0.0,Strong conversion candidate
2026-03-09,2026-03,Paid Social,85,70,45,0.5294,2,0.0235,2,0.0235,0,0.0,0,0,0.0,0.0,39.92,19.96,0.0,0.0,"High traffic, low lead efficiency"
2026-03-09,2026-03,Referral,32,24,19,0.5938,1,0.0312,1,0.0312,1,1.0,0,0,0.0,0.0,1.69,1.69,0.0,0.0,Baseline
2026-03-10,2026-03,Direct,56,44,30,0.5357,2,0.0357,2,0.0357,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-10,2026-03,Email,26,20,16,0.6154,1,0.0385,1,0.0385,1,1.0,1,0,0.0,0.0,2.2,2.2,0.0,0.0,Baseline
2026-03-10,2026-03,Organic Search,134,101,89,0.6642,8,0.0597,5,0.0373,3,0.6,1,0,0.0,0.0,23.29,4.66,0.0,0.0,SEO engagement strength
2026-03-10,2026-03,Paid Search,62,54,40,0.6452,4,0.0645,3,0.0484,2,0.6667,1,0,0.0,0.0,71.41,23.8,0.0,0.0,Baseline
2026-03-10,2026-03,Paid Social,74,58,36,0.4865,1,0.0135,2,0.027,1,0.5,0,0,0.0,0.0,28.35,14.18,0.0,0.0,"High traffic, low lead efficiency"
2026-03-10,2026-03,Referral,35,25,22,0.6286,1,0.0286,2,0.0571,1,0.5,1,0,0.0,0.0,1.94,0.97,0.0,0.0,Baseline
2026-03-11,2026-03,Direct,51,40,26,0.5098,2,0.0392,1,0.0196,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-11,2026-03,Email,19,15,14,0.7368,1,0.0526,2,0.1053,1,0.5,0,0,0.0,0.0,1.57,0.79,0.0,0.0,"Small volume, high intent"
2026-03-11,2026-03,Organic Search,147,119,92,0.6259,4,0.0272,5,0.034,2,0.4,0,0,0.0,0.0,24.13,4.83,0.0,0.0,SEO engagement strength
2026-03-11,2026-03,Paid Search,83,68,55,0.6627,3,0.0361,4,0.0482,3,0.75,0,0,0.0,0.0,86.02,21.5,0.0,0.0,Strong conversion candidate
2026-03-11,2026-03,Paid Social,87,71,43,0.4943,1,0.0115,2,0.023,1,0.5,0,0,0.0,0.0,37.55,18.77,0.0,0.0,"High traffic, low lead efficiency"
2026-03-11,2026-03,Referral,25,21,14,0.56,1,0.04,0,0.0,0,0,0,0,0,0,1.14,,0.0,0.0,Baseline
2026-03-12,2026-03,Direct,48,38,27,0.5625,1,0.0208,2,0.0417,2,1.0,1,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-12,2026-03,Email,26,19,18,0.6923,1,0.0385,1,0.0385,0,0.0,0,0,0.0,0.0,2.14,2.14,0.0,0.0,Baseline
2026-03-12,2026-03,Organic Search,174,132,127,0.7299,8,0.046,6,0.0345,3,0.5,3,1,0.1667,549.84,31.81,5.3,3.16,17.29,SEO engagement strength
2026-03-12,2026-03,Paid Search,90,67,59,0.6556,5,0.0556,4,0.0444,1,0.25,0,0,0.0,0.0,98.79,24.7,0.0,0.0,Strong conversion candidate
2026-03-12,2026-03,Paid Social,92,68,43,0.4674,3,0.0326,2,0.0217,0,0.0,0,0,0.0,0.0,40.39,20.2,0.0,0.0,"High traffic, low lead efficiency"
2026-03-12,2026-03,Referral,33,26,19,0.5758,1,0.0303,2,0.0606,2,1.0,1,0,0.0,0.0,1.6,0.8,0.0,0.0,Baseline
2026-03-13,2026-03,Direct,60,46,33,0.55,1,0.0167,1,0.0167,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-13,2026-03,Email,20,16,15,0.75,1,0.05,2,0.1,2,1.0,0,0,0.0,0.0,1.64,0.82,0.0,0.0,"Small volume, high intent"
2026-03-13,2026-03,Organic Search,140,111,92,0.6571,7,0.05,6,0.0429,4,0.6667,4,0,0.0,0.0,27.18,4.53,0.0,0.0,SEO engagement strength
2026-03-13,2026-03,Paid Search,69,54,41,0.5942,5,0.0725,4,0.058,2,0.5,0,0,0.0,0.0,78.77,19.69,0.0,0.0,Strong conversion candidate
2026-03-13,2026-03,Paid Social,73,54,38,0.5205,1,0.0137,2,0.0274,0,0.0,0,0,0.0,0.0,27.62,13.81,0.0,0.0,"High traffic, low lead efficiency"
2026-03-13,2026-03,Referral,38,31,26,0.6842,2,0.0526,2,0.0526,1,0.5,0,0,0.0,0.0,2.12,1.06,0.0,0.0,Baseline
2026-03-14,2026-03,Direct,37,32,23,0.6216,1,0.027,1,0.027,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-14,2026-03,Email,17,14,12,0.7059,1,0.0588,1,0.0588,0,0.0,0,0,0.0,0.0,1.68,1.68,0.0,0.0,Baseline
2026-03-14,2026-03,Organic Search,135,108,84,0.6222,4,0.0296,5,0.037,3,0.6,0,0,0.0,0.0,22.9,4.58,0.0,0.0,SEO engagement strength
2026-03-14,2026-03,Paid Search,68,58,39,0.5735,5,0.0735,3,0.0441,2,0.6667,1,1,0.3333,806.0,80.25,26.75,11.8529,10.04,Baseline
2026-03-14,2026-03,Paid Social,68,53,33,0.4853,2,0.0294,1,0.0147,1,1.0,0,0,0.0,0.0,30.31,30.31,0.0,0.0,Baseline
2026-03-14,2026-03,Referral,24,20,15,0.625,1,0.0417,0,0.0,0,0,0,0,0,0,1.15,,0.0,0.0,Baseline
2026-03-15,2026-03,Direct,47,38,29,0.617,1,0.0213,1,0.0213,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-15,2026-03,Email,18,13,13,0.7222,1,0.0556,1,0.0556,0,0.0,0,0,0.0,0.0,1.64,1.64,0.0,0.0,Baseline
2026-03-15,2026-03,Organic Search,165,134,110,0.6667,6,0.0364,6,0.0364,3,0.5,0,0,0.0,0.0,30.44,5.07,0.0,0.0,SEO engagement strength
2026-03-15,2026-03,Paid Search,66,55,39,0.5909,2,0.0303,3,0.0455,2,0.6667,1,0,0.0,0.0,82.13,27.38,0.0,0.0,Baseline
2026-03-15,2026-03,Paid Social,82,64,40,0.4878,1,0.0122,2,0.0244,0,0.0,0,0,0.0,0.0,34.64,17.32,0.0,0.0,"High traffic, low lead efficiency"
2026-03-15,2026-03,Referral,29,21,18,0.6207,1,0.0345,0,0.0,0,0,0,0,0,0,1.54,,0.0,0.0,Baseline
2026-03-16,2026-03,Direct,51,37,26,0.5098,2,0.0392,2,0.0392,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-16,2026-03,Email,25,19,18,0.72,1,0.04,2,0.08,2,1.0,1,0,0.0,0.0,2.28,1.14,0.0,0.0,"Small volume, high intent"
2026-03-16,2026-03,Organic Search,196,141,115,0.5867,6,0.0306,7,0.0357,5,0.7143,3,0,0.0,0.0,39.35,5.62,0.0,0.0,SEO engagement strength
2026-03-16,2026-03,Paid Search,84,72,47,0.5595,5,0.0595,4,0.0476,2,0.5,2,0,0.0,0.0,86.96,21.74,0.0,0.0,Strong conversion candidate
2026-03-16,2026-03,Paid Social,102,89,47,0.4608,2,0.0196,3,0.0294,1,0.3333,0,0,0.0,0.0,45.11,15.04,0.0,0.0,Baseline
2026-03-16,2026-03,Referral,31,24,18,0.5806,1,0.0323,1,0.0323,0,0.0,0,0,0.0,0.0,1.56,1.56,0.0,0.0,Baseline
2026-03-17,2026-03,Direct,65,47,36,0.5538,2,0.0308,2,0.0308,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-17,2026-03,Email,26,20,20,0.7692,1,0.0385,1,0.0385,1,1.0,0,0,0.0,0.0,2.25,2.25,0.0,0.0,Baseline
2026-03-17,2026-03,Organic Search,155,121,104,0.671,6,0.0387,6,0.0387,6,1.0,2,0,0.0,0.0,29.78,4.96,0.0,0.0,SEO engagement strength
2026-03-17,2026-03,Paid Search,65,49,41,0.6308,2,0.0308,4,0.0615,3,0.75,0,0,0.0,0.0,83.01,20.75,0.0,0.0,Strong conversion candidate
2026-03-17,2026-03,Paid Social,93,68,45,0.4839,2,0.0215,2,0.0215,1,0.5,0,0,0.0,0.0,41.41,20.7,0.0,0.0,"High traffic, low lead efficiency"
2026-03-17,2026-03,Referral,37,32,22,0.5946,1,0.027,2,0.0541,0,0.0,0,0,0.0,0.0,1.77,0.89,0.0,0.0,Baseline
2026-03-18,2026-03,Direct,56,45,33,0.5893,1,0.0179,2,0.0357,1,0.5,1,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-18,2026-03,Email,22,16,14,0.6364,1,0.0455,2,0.0909,2,1.0,0,0,0.0,0.0,1.82,0.91,0.0,0.0,"Small volume, high intent"
2026-03-18,2026-03,Organic Search,219,177,147,0.6712,7,0.032,7,0.032,3,0.4286,0,0,0.0,0.0,38.13,5.45,0.0,0.0,SEO engagement strength
2026-03-18,2026-03,Paid Search,76,58,45,0.5921,3,0.0395,5,0.0658,2,0.4,2,0,0.0,0.0,91.92,18.38,0.0,0.0,Strong conversion candidate
2026-03-18,2026-03,Paid Social,107,85,54,0.5047,3,0.028,3,0.028,1,0.3333,1,0,0.0,0.0,44.29,14.76,0.0,0.0,Baseline
2026-03-18,2026-03,Referral,28,23,18,0.6429,1,0.0357,1,0.0357,1,1.0,1,0,0.0,0.0,1.52,1.52,0.0,0.0,Baseline
2026-03-19,2026-03,Direct,65,48,39,0.6,2,0.0308,2,0.0308,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-19,2026-03,Email,24,19,18,0.75,1,0.0417,1,0.0417,0,0.0,0,0,0.0,0.0,2.16,2.16,0.0,0.0,Baseline
2026-03-19,2026-03,Organic Search,209,159,145,0.6938,9,0.0431,8,0.0383,2,0.25,0,0,0.0,0.0,33.89,4.24,0.0,0.0,SEO engagement strength
2026-03-19,2026-03,Paid Search,84,64,47,0.5595,4,0.0476,4,0.0476,1,0.25,1,0,0.0,0.0,101.8,25.45,0.0,0.0,Strong conversion candidate
2026-03-19,2026-03,Paid Social,99,75,41,0.4141,3,0.0303,3,0.0303,2,0.6667,0,0,0.0,0.0,42.18,14.06,0.0,0.0,Baseline
2026-03-19,2026-03,Referral,32,26,19,0.5938,1,0.0312,2,0.0625,0,0.0,0,0,0.0,0.0,1.49,0.74,0.0,0.0,Baseline
2026-03-20,2026-03,Direct,66,51,39,0.5909,0,0.0,2,0.0303,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-20,2026-03,Email,55,42,41,0.7455,8,0.1455,3,0.0545,1,0.3333,0,0,0.0,0.0,4.97,1.66,0.0,0.0,"Small volume, high intent"
2026-03-20,2026-03,Organic Search,173,125,129,0.7457,7,0.0405,6,0.0347,2,0.3333,1,0,0.0,0.0,34.25,5.71,0.0,0.0,SEO engagement strength
2026-03-20,2026-03,Paid Search,61,50,33,0.541,4,0.0656,3,0.0492,0,0.0,0,0,0.0,0.0,65.21,21.74,0.0,0.0,Baseline
2026-03-20,2026-03,Paid Social,94,78,45,0.4787,0,0.0,3,0.0319,0,0.0,0,0,0.0,0.0,43.03,14.34,0.0,0.0,Baseline
2026-03-20,2026-03,Referral,34,25,21,0.6176,1,0.0294,1,0.0294,1,1.0,0,0,0.0,0.0,1.78,1.78,0.0,0.0,Baseline
2026-03-21,2026-03,Direct,48,41,29,0.6042,2,0.0417,2,0.0417,1,0.5,1,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-21,2026-03,Email,16,13,12,0.75,1,0.0625,1,0.0625,1,1.0,0,0,0.0,0.0,1.39,1.39,0.0,0.0,Baseline
2026-03-21,2026-03,Organic Search,138,118,97,0.7029,10,0.0725,5,0.0362,3,0.6,0,0,0.0,0.0,24.36,4.87,0.0,0.0,SEO engagement strength
2026-03-21,2026-03,Paid Search,62,53,35,0.5645,2,0.0323,3,0.0484,2,0.6667,0,0,0.0,0.0,67.44,22.48,0.0,0.0,Baseline
2026-03-21,2026-03,Paid Social,64,55,30,0.4688,1,0.0156,2,0.0312,0,0.0,0,0,0.0,0.0,27.36,13.68,0.0,0.0,Baseline
2026-03-21,2026-03,Referral,25,18,15,0.6,0,0.0,1,0.04,0,0.0,0,0,0.0,0.0,1.25,1.25,0.0,0.0,Baseline
2026-03-22,2026-03,Direct,36,29,19,0.5278,1,0.0278,1,0.0278,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-22,2026-03,Email,18,15,13,0.7222,1,0.0556,2,0.1111,2,1.0,1,1,0.5,289.01,1.62,0.81,16.0561,178.4,"Small volume, high intent"
2026-03-22,2026-03,Organic Search,145,115,101,0.6966,8,0.0552,5,0.0345,3,0.6,1,0,0.0,0.0,26.29,5.26,0.0,0.0,SEO engagement strength
2026-03-22,2026-03,Paid Search,61,47,33,0.541,3,0.0492,3,0.0492,1,0.3333,1,0,0.0,0.0,68.04,22.68,0.0,0.0,Baseline
2026-03-22,2026-03,Paid Social,79,59,40,0.5063,1,0.0127,2,0.0253,1,0.5,0,0,0.0,0.0,33.95,16.98,0.0,0.0,"High traffic, low lead efficiency"
2026-03-22,2026-03,Referral,26,19,16,0.6154,0,0.0,1,0.0385,0,0.0,0,0,0.0,0.0,1.19,1.19,0.0,0.0,Baseline
2026-03-23,2026-03,Direct,63,54,36,0.5714,2,0.0317,2,0.0317,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-23,2026-03,Email,24,20,17,0.7083,1,0.0417,1,0.0417,0,0.0,0,0,0.0,0.0,2.14,2.14,0.0,0.0,Baseline
2026-03-23,2026-03,Organic Search,232,192,162,0.6983,7,0.0302,8,0.0345,4,0.5,0,0,0.0,0.0,39.32,4.92,0.0,0.0,SEO engagement strength
2026-03-23,2026-03,Paid Search,63,47,39,0.619,5,0.0794,3,0.0476,1,0.3333,0,0,0.0,0.0,69.06,23.02,0.0,0.0,Baseline
2026-03-23,2026-03,Paid Social,96,77,54,0.5625,2,0.0208,3,0.0312,0,0.0,0,0,0.0,0.0,40.51,13.5,0.0,0.0,Baseline
2026-03-23,2026-03,Referral,38,32,23,0.6053,2,0.0526,1,0.0263,0,0.0,0,0,0.0,0.0,1.96,1.96,0.0,0.0,Baseline
2026-03-24,2026-03,Direct,58,44,31,0.5345,2,0.0345,2,0.0345,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-24,2026-03,Email,21,18,15,0.7143,1,0.0476,1,0.0476,1,1.0,0,0,0.0,0.0,2.03,2.03,0.0,0.0,Baseline
2026-03-24,2026-03,Organic Search,213,185,130,0.6103,9,0.0423,8,0.0376,3,0.375,1,0,0.0,0.0,37.36,4.67,0.0,0.0,SEO engagement strength
2026-03-24,2026-03,Paid Search,89,73,54,0.6067,4,0.0449,4,0.0449,2,0.5,1,0,0.0,0.0,107.5,26.88,0.0,0.0,Strong conversion candidate
2026-03-24,2026-03,Paid Social,83,62,35,0.4217,2,0.0241,2,0.0241,0,0.0,0,0,0.0,0.0,38.86,19.43,0.0,0.0,"High traffic, low lead efficiency"
2026-03-24,2026-03,Referral,38,32,22,0.5789,1,0.0263,1,0.0263,1,1.0,0,0,0.0,0.0,2.12,2.12,0.0,0.0,Baseline
2026-03-25,2026-03,Direct,59,51,36,0.6102,4,0.0678,1,0.0169,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-25,2026-03,Email,22,17,16,0.7273,1,0.0455,1,0.0455,1,1.0,1,0,0.0,0.0,2.04,2.04,0.0,0.0,Baseline
2026-03-25,2026-03,Organic Search,233,183,162,0.6953,14,0.0601,8,0.0343,2,0.25,0,0,0.0,0.0,41.11,5.14,0.0,0.0,SEO engagement strength
2026-03-25,2026-03,Paid Search,82,65,47,0.5732,6,0.0732,4,0.0488,2,0.5,0,0,0.0,0.0,101.65,25.41,0.0,0.0,Strong conversion candidate
2026-03-25,2026-03,Paid Social,84,72,42,0.5,3,0.0357,2,0.0238,0,0.0,0,0,0.0,0.0,38.02,19.01,0.0,0.0,"High traffic, low lead efficiency"
2026-03-25,2026-03,Referral,37,27,23,0.6216,1,0.027,1,0.027,1,1.0,0,0,0.0,0.0,1.73,1.73,0.0,0.0,Baseline
